ceiling_height,area,room_count,floor_count,floor ,distance_to_center,owner_enc,district_Есильский р-н,district_Нура р-н,district_Сарайшык р-н,district_Сарыарка р-н,district_р-н Байконур,house_type_монолитный дом,house_type_панельный дом,year_category,price_per_m2
3.0,38.0,2.0,12.0,7.0,2.613555465965485,0,0,0,0,0,0,0,0,7,907894.7368421053
2.7,38.1,1.0,9.0,8.0,2.980182742226658,0,0,0,0,0,0,0,0,5,577427.8215223097
3.0,120.0,4.0,12.0,10.0,3.5581311283383905,0,1,0,0,0,0,1,0,7,933333.3333333334
3.0,65.0,3.0,12.0,9.0,5.057298921072817,0,0,0,1,0,0,1,0,7,584615.3846153846
3.0,38.2,2.0,16.0,10.0,7.438937757121005,0,0,0,1,0,0,1,0,7,680628.2722513089
3.0,98.49,3.0,10.0,17.0,7.477590036522256,0,0,0,1,0,0,0,0,7,460000.0
3.0,76.52,3.0,12.0,16.0,3.899620363498144,0,0,0,1,0,0,1,0,7,652000.0
3.0,45.0,2.0,15.0,14.0,5.693856460701494,0,0,0,1,0,0,1,0,7,637777.7777777778
3.0,113.02,4.0,9.0,9.0,7.223812041542382,0,1,0,0,0,0,1,0,7,628000.0
3.0,39.4,1.0,10.0,22.0,3.0982826987928465,0,0,1,0,0,0,1,0,7,655000.0
2.7,40.0,2.0,5.0,4.0,5.875000244397845,0,1,0,0,0,0,0,0,7,575000.0
3.0,107.2,3.0,16.0,2.0,3.6932442811847648,0,0,0,0,0,1,1,0,6,382462.68656716414
3.0,91.0,3.0,12.0,8.0,6.803270147479866,0,0,0,1,0,0,1,0,6,752747.2527472527
3.0,75.0,3.0,12.0,7.0,3.356275907588106,0,0,1,0,0,0,1,0,7,900000.0
3.0,55.9,2.0,16.0,3.0,1.076080822200154,0,0,1,0,0,0,1,0,7,1019677.9964221825
2.7,59.0,2.0,9.0,1.0,5.524843503357193,0,0,0,0,0,0,0,0,7,559322.033898305
3.0,48.0,3.0,12.0,10.0,3.5245012144766403,0,0,1,0,0,0,1,0,7,727083.3333333334
2.84,120.0,4.0,18.0,15.0,5.409846415299751,0,0,0,0,0,1,0,0,6,483333.3333333333
2.85,93.7,3.0,9.0,9.0,6.85657894405186,0,1,0,0,0,0,1,0,7,530000.0
3.0,79.57,3.0,8.0,7.0,5.8697227597456685,0,1,0,0,0,0,1,0,7,500000.00000000006
3.0,124.41,3.0,15.0,22.0,4.4131332039802995,0,1,0,0,0,0,1,0,7,1053000.0
3.0,116.95,4.0,12.0,16.0,3.899620363498144,0,0,0,1,0,0,1,0,7,628000.0
3.0,43.0,2.0,9.0,6.0,6.375098233592281,0,1,0,0,0,0,0,0,7,848837.2093023256
3.0,39.0,1.0,16.0,9.0,7.5011423637939005,0,0,0,1,0,0,1,0,4,684615.3846153846
2.7,110.0,4.0,9.0,1.0,5.306790843620283,0,0,0,0,0,0,0,0,5,454545.45454545453
2.7,36.0,1.0,14.0,4.0,1.2686016170737016,0,1,0,0,0,0,1,0,6,608333.3333333334
3.0,170.0,4.0,8.0,8.0,1.693679264042856,0,0,1,0,0,0,0,0,6,876470.5882352941
3.0,47.0,2.0,15.0,14.0,5.693856460701494,0,0,0,1,0,0,1,0,7,574446.8085106383
3.0,42.0,2.0,18.0,13.0,3.5167307745340706,0,0,1,0,0,0,1,0,7,737857.1428571428
2.7,40.0,1.0,12.0,10.0,7.41847565242609,0,0,0,0,0,0,0,0,7,512500.0
3.0,60.0,2.0,12.0,10.0,6.108380881067341,0,0,0,1,0,0,0,0,7,600000.0
3.0,79.39,3.0,10.0,17.0,7.477590036522256,0,0,0,1,0,0,0,0,7,460000.0
3.0,69.44,2.0,9.0,9.0,3.923216143371564,0,0,1,0,0,0,0,0,7,694977.4769585254
3.0,110.92,3.0,16.0,21.0,3.5115532740308706,0,0,1,0,0,0,1,0,7,901000.0
3.2,68.19,2.0,13.0,9.0,3.7515941318701223,0,0,0,1,0,0,1,0,7,650000.0
3.0,60.94,2.0,11.0,12.0,4.781465691896186,0,0,1,0,0,0,1,0,7,628000.0
3.0,158.43,4.0,17.0,20.0,2.78160312715518,0,0,1,0,0,0,1,0,7,900000.0
3.0,54.0,2.0,9.0,2.0,4.657114297717514,0,0,0,0,0,0,0,0,7,712962.9629629629
2.7,85.9,2.0,9.0,9.0,5.272311773327072,0,0,0,0,0,0,0,0,6,424912.6891734575
3.0,51.0,2.0,18.0,6.0,3.0140555240534703,0,1,0,0,0,0,1,0,6,823529.4117647059
3.0,90.0,4.0,16.0,12.0,3.4441831943870045,0,1,0,0,0,0,1,0,7,665555.5555555555
3.0,51.1,2.0,12.0,4.0,3.3377869930616324,0,1,0,0,0,0,1,0,7,782778.8649706458
3.0,51.0,2.0,12.0,4.0,3.3377869930616324,0,1,0,0,0,0,1,0,7,784313.725490196
3.0,45.0,2.0,14.0,5.0,5.088659262322389,0,0,1,0,0,0,1,0,7,700000.0
2.7,50.0,1.0,9.0,7.0,4.604306666294676,0,0,1,0,0,0,1,0,6,518000.0
3.0,50.0,2.0,18.0,11.0,3.052458809706749,0,1,0,0,0,0,1,0,7,936000.0
2.5,53.2,2.0,6.0,5.0,5.264099965649491,0,0,0,0,1,0,0,0,6,458646.61654135335
2.7,57.7,2.0,9.0,2.0,4.61964106091282,0,0,1,0,0,0,1,0,6,511265.16464471404
3.0,80.2,3.0,10.0,22.0,3.139428620048779,0,0,1,0,0,0,1,0,7,560000.0
3.0,62.0,2.0,10.0,9.0,3.1360136985921936,0,1,0,0,0,0,0,0,7,774193.5483870967
2.8,82.0,3.0,9.0,7.0,4.210743025071852,0,0,1,0,0,0,0,0,7,547560.9756097561
2.85,88.8,3.0,9.0,9.0,6.85657894405186,0,1,0,0,0,0,1,0,7,530000.0
2.65,81.13,3.0,13.0,17.0,5.654245072440196,0,0,1,0,0,0,1,0,7,548000.0
3.0,74.0,3.0,12.0,12.0,2.6089684296174354,0,0,1,0,0,0,1,0,7,729729.7297297297
3.0,42.0,2.0,9.0,3.0,6.999488481713794,0,0,0,1,0,0,0,0,7,635714.2857142857
3.0,51.9,2.0,10.0,22.0,3.096785334467931,0,0,1,0,0,0,1,0,7,690000.0
3.0,135.0,3.0,20.0,3.0,0.3769489099361797,0,1,0,0,0,0,1,0,6,525925.925925926
3.0,43.0,2.0,12.0,2.0,7.491390561721152,0,0,0,0,0,0,0,0,7,534883.7209302326
3.0,62.0,2.0,16.0,13.0,2.3840842900048385,0,0,0,0,0,0,1,0,7,1080645.1612903227
2.7,60.0,2.0,14.0,10.0,5.191422018227555,0,0,0,0,0,0,1,0,6,600000.0
2.7,70.4,3.0,12.0,8.0,3.739837927776807,0,0,0,1,0,0,1,0,6,411917.6136363636
3.0,66.81,2.0,12.0,5.0,0.21766398636067538,0,0,0,0,0,0,0,0,7,516389.7620116749
3.0,40.0,2.0,18.0,2.0,3.5836480551322802,0,0,1,0,0,0,1,0,7,762500.0
2.65,37.8,1.0,12.0,1.0,7.031523227150405,0,0,0,0,0,0,1,0,6,529100.5291005292
3.0,42.0,2.0,17.0,15.0,3.0722525551194284,0,1,0,0,0,0,1,0,7,945238.0952380953
2.7,60.0,2.0,9.0,2.0,5.272311773327072,0,0,0,0,0,0,0,0,6,366666.6666666667
3.0,84.4,3.0,11.0,12.0,4.781465691896186,0,0,1,0,0,0,1,0,7,567000.0
2.8,123.0,2.0,13.0,4.0,5.565153844155189,0,0,0,0,0,0,1,0,7,406504.0650406504
2.7,36.7,1.0,9.0,8.0,5.89741818811157,0,0,0,0,0,0,0,0,6,490463.21525885555
3.0,127.82,4.0,9.0,9.0,3.923216143371564,0,0,1,0,0,0,0,0,7,522000.0
3.0,52.44,2.0,13.0,12.0,3.1070649092430376,0,0,1,0,0,0,0,0,7,971000.0
3.0,38.1,1.0,12.0,1.0,5.807761490016051,0,0,1,0,0,0,0,0,7,598425.1968503937
3.0,75.75,3.0,13.0,12.0,3.1070649092430376,0,0,1,0,0,0,0,0,7,869000.0
3.0,50.0,2.0,18.0,12.0,2.7119022044048204,0,0,1,0,0,0,1,0,7,916000.0
2.7,52.0,2.0,12.0,5.0,7.098966615963772,0,0,0,0,1,0,0,0,7,571153.8461538461
3.0,35.6,1.0,9.0,4.0,4.096285203317055,0,0,1,0,0,0,0,0,7,800561.797752809
2.7,40.0,1.0,16.0,15.0,3.1913073777442116,0,0,1,0,0,0,1,0,7,722500.0
3.0,86.5,3.0,16.0,18.0,5.037670020955237,0,0,1,0,0,0,1,0,7,555500.0
3.0,41.0,2.0,9.0,4.0,3.5273181224682224,0,0,1,0,0,0,0,0,7,743902.4390243902
3.0,48.0,2.0,13.0,10.0,3.3377869930616324,0,1,0,0,0,0,0,0,7,677083.3333333334
3.0,44.0,1.0,17.0,14.0,6.093229831191053,0,0,0,0,0,0,1,0,7,534068.1818181818
3.0,85.09,3.0,8.0,7.0,5.876587981016731,0,1,0,0,0,0,1,0,7,500000.0
3.0,188.7,5.0,15.0,15.0,4.530109540256233,0,0,1,0,0,0,1,0,7,700000.0
3.0,67.86,2.0,11.0,17.0,5.483315845055987,0,1,0,0,0,0,1,0,7,816000.0
3.0,79.18,2.0,11.0,12.0,5.306592530081841,0,1,0,0,0,0,1,0,7,799999.9999999999
3.0,69.3,2.0,10.0,22.0,3.139428620048779,0,0,1,0,0,0,1,0,7,590000.0
3.16,150.0,3.0,21.0,9.0,0.3859812323377089,0,1,0,0,0,0,1,0,6,366666.6666666667
3.0,41.0,2.0,12.0,10.0,2.5802572785509446,0,0,0,0,0,0,0,0,7,865853.6585365854
2.7,200.0,4.0,18.0,18.0,5.134653559085815,0,0,0,0,1,0,1,0,6,375000.0
3.0,82.0,3.0,12.0,5.0,3.139428620048779,0,0,1,0,0,0,1,0,7,742560.9756097561
3.0,40.0,2.0,12.0,3.0,3.5288755822393703,0,0,1,0,0,0,0,0,7,862500.0
3.0,49.8,2.0,10.0,3.0,3.3488620050702154,0,0,0,0,0,0,1,0,6,612449.7991967872
2.7,38.4,1.0,13.0,12.0,4.221518429782336,0,0,0,0,0,1,1,0,6,500000.0
3.0,105.0,3.0,10.0,7.0,2.9223728248260903,0,0,1,0,0,0,1,0,7,819047.619047619
3.0,74.04,2.0,9.0,6.0,1.9821704928731356,0,0,1,0,0,0,1,0,7,918422.4743381955
3.0,100.12,3.0,13.0,12.0,3.1070649092430376,0,0,1,0,0,0,0,0,7,817000.0
2.72,60.0,2.0,10.0,1.0,5.066708862798071,0,0,0,1,0,0,0,0,6,533333.3333333334
3.0,62.85,2.0,11.0,12.0,4.781465691896186,0,0,1,0,0,0,1,0,7,621000.0
3.0,75.0,3.0,9.0,6.0,7.154650396208306,0,0,0,1,0,0,0,0,7,513333.3333333333
3.0,71.0,2.0,10.0,22.0,3.119224270268656,0,0,1,0,0,0,1,0,7,710000.0
3.0,56.5,2.0,8.0,7.0,5.855557520587681,0,1,0,0,0,0,1,0,7,500000.0
2.7,66.0,2.0,8.0,3.0,3.977255891548492,0,1,0,0,0,0,0,0,6,598484.8484848485
3.0,41.1,2.0,12.0,2.0,2.610651075461447,0,0,0,0,0,0,0,0,7,866180.0486618005
2.75,38.0,1.0,9.0,7.0,4.344870301375468,0,1,0,0,0,0,0,1,6,644736.8421052631
3.0,86.0,3.0,15.0,9.0,3.9248598772137173,0,0,0,0,0,0,0,0,7,616279.0697674418
2.7,130.0,4.0,9.0,9.0,4.727314734465755,0,0,0,0,0,1,1,0,5,365384.6153846154
3.0,52.0,2.0,18.0,3.0,4.908010716313829,0,1,0,0,0,0,1,0,7,1115384.6153846155
3.0,70.0,2.0,12.0,8.0,5.336727159782661,0,1,0,0,0,0,1,0,6,785571.4285714285
3.0,48.0,2.0,18.0,16.0,2.017388355847144,0,0,1,0,0,0,1,0,7,1010416.6666666666
3.0,42.0,2.0,12.0,8.0,1.9602627275030144,0,0,1,0,0,0,1,0,7,1047619.0476190476
3.0,41.4,2.0,18.0,9.0,3.537037786746667,0,0,1,0,0,0,1,0,7,789855.0724637682
3.0,105.44,3.0,13.0,16.0,2.9460969911778054,0,0,1,0,0,0,1,0,7,787000.0
3.0,130.97,4.0,13.0,16.0,2.9460969911778054,0,0,1,0,0,0,1,0,7,774000.0
3.0,92.0,3.0,9.0,8.0,3.324119123925364,0,1,0,0,0,0,0,0,7,966304.3478260869
3.0,110.13,4.0,11.0,14.0,5.232382477261815,0,1,0,0,0,0,1,0,7,593000.0
3.0,40.0,1.0,12.0,10.0,4.573834450662556,0,0,1,0,0,0,1,0,7,612500.0
3.0,111.0,4.0,9.0,7.0,1.7344683082131793,0,1,0,0,0,0,1,0,6,990990.990990991
3.0,39.91,1.0,12.0,10.0,4.536962251753145,0,0,0,1,0,0,0,0,7,587572.0370834378
3.15,50.0,1.0,15.0,6.0,2.2903737908777044,0,0,0,0,0,0,1,0,7,1040000.0
3.0,38.5,2.0,9.0,3.0,4.823490484542703,0,0,1,0,0,0,1,0,7,792207.7922077922
3.0,55.0,2.0,20.0,8.0,4.010114708421053,0,0,1,0,0,0,1,0,7,798181.8181818182
3.3,70.6,2.0,7.0,3.0,3.055985879322068,0,1,0,0,0,0,0,0,7,749291.7847025497
3.0,50.0,2.0,12.0,7.0,4.301730370457628,0,1,0,0,0,0,1,0,7,930000.0
3.3,60.0,2.0,7.0,3.0,2.837023979652803,0,1,0,0,0,0,1,0,7,1000000.0
3.0,69.0,3.0,9.0,3.0,6.412664327982825,0,1,0,0,0,0,0,0,7,797101.4492753623
2.7,60.0,2.0,8.0,8.0,3.7156695492899625,0,1,0,0,0,0,0,0,6,616666.6666666666
3.0,79.0,2.0,9.0,2.0,3.798711862352568,0,1,0,0,0,0,1,0,6,569620.2531645569
2.7,39.3,1.0,12.0,1.0,6.037032652802394,0,0,0,0,0,0,0,0,5,488549.6183206107
3.3,50.0,2.0,12.0,11.0,2.837023979652803,0,1,0,0,0,0,1,0,7,926000.0
3.0,42.1,2.0,18.0,6.0,3.530375513941331,0,0,1,0,0,0,1,0,7,736318.2897862232
2.65,63.71,2.0,13.0,17.0,5.654245072440196,0,0,1,0,0,0,1,0,7,675000.0
2.85,87.9,3.0,9.0,9.0,6.85657894405186,0,1,0,0,0,0,1,0,7,530000.0
2.7,43.0,2.0,9.0,7.0,7.667974421437095,0,0,0,0,0,0,1,0,7,604651.1627906977
3.0,121.0,4.0,9.0,6.0,3.789642395823256,0,0,1,0,0,0,1,0,7,719008.2644628099
2.7,109.0,3.0,9.0,2.0,6.095904582622824,0,0,0,0,1,0,0,0,6,642201.8348623853
2.7,78.7,3.0,5.0,4.0,5.3099393837791125,0,0,0,0,0,0,0,0,5,451080.0508259212
3.0,34.4,1.0,12.0,3.0,3.5684108264619026,0,0,1,0,0,0,1,0,7,805232.5581395349
2.7,36.0,1.0,10.0,3.0,3.8972191190741787,0,0,0,0,0,1,1,0,6,513888.8888888889
2.7,107.65,3.0,10.0,8.0,5.689301212624803,0,0,0,0,0,0,0,0,7,557361.820715281
3.0,103.9,4.0,10.0,22.0,3.139428620048779,0,0,1,0,0,0,1,0,7,610000.0
2.5,50.9,2.0,10.0,1.0,4.825612734387892,0,0,0,0,0,0,0,1,3,430058.9390962672
2.7,69.0,2.0,24.0,13.0,1.1310608129517306,0,1,0,0,0,0,1,0,6,500000.0
2.8,70.0,3.0,10.0,3.0,8.052772147362449,0,0,0,0,0,0,1,0,7,464285.71428571426
2.8,49.0,2.0,23.0,11.0,5.60631383694698,0,0,0,0,0,0,1,0,7,508163.2653061224
3.0,52.0,2.0,15.0,10.0,2.5432926350315284,0,0,0,0,0,0,1,0,7,826923.0769230769
2.7,51.0,2.0,9.0,6.0,5.743643518347639,0,0,0,1,0,0,1,0,7,529411.7647058824
2.7,58.0,2.0,6.0,4.0,7.7870501944719175,0,0,0,0,0,0,0,0,6,482758.6206896552
3.0,60.2,2.0,12.0,1.0,3.1851995773898487,0,1,0,0,0,0,0,0,7,697674.4186046511
2.7,57.0,2.0,9.0,1.0,6.3497298276045715,0,0,0,0,0,0,0,0,5,507017.5438596491
3.0,214.5,4.0,21.0,20.0,2.0428115669660656,0,0,0,1,0,0,1,0,7,899766.8997668998
3.1,123.2,3.0,7.0,7.0,3.870254240228097,0,0,0,0,0,0,0,0,6,567370.1298701299
3.0,72.4,2.0,8.0,5.0,3.7552386241883697,0,1,0,0,0,0,1,0,6,621546.9613259668
3.0,68.0,2.0,12.0,9.0,4.999614308315664,0,0,1,0,0,0,1,0,7,580882.3529411765
3.0,38.23,1.0,16.0,11.0,5.037670020955237,0,0,1,0,0,0,1,0,7,680094.1668846456
2.7,38.0,2.0,12.0,11.0,7.470388842173959,0,0,0,0,0,0,0,0,7,539473.6842105263
3.0,114.66,3.0,15.0,22.0,4.4131332039802995,0,1,0,0,0,0,1,0,7,1064000.0
2.7,43.8,1.0,3.0,2.0,10.03948368192611,0,0,1,0,0,0,0,0,7,456621.0045662101
2.7,78.7,3.0,10.0,4.0,5.144825366560522,0,0,0,0,0,0,0,0,6,527318.9326556544
3.3,43.0,2.0,12.0,1.0,5.294679277457082,0,0,1,0,0,0,0,0,7,625581.3953488372
2.7,42.6,2.0,5.0,1.0,3.5397836442961137,0,0,0,0,0,0,0,1,3,528169.014084507
3.0,90.0,3.0,9.0,4.0,3.790066054399269,0,0,1,0,0,0,0,0,7,700000.0
3.0,61.0,2.0,19.0,17.0,4.501073947229278,0,0,0,0,1,0,1,0,6,459016.39344262297
3.0,111.87,3.0,15.0,22.0,4.4131332039802995,0,1,0,0,0,0,1,0,7,1032000.0
3.2,122.06,3.0,13.0,9.0,3.728153031871422,0,0,0,1,0,0,1,0,7,615000.0
3.2,106.66,3.0,13.0,9.0,3.7605898765307386,0,0,0,1,0,0,1,0,7,605000.0
3.0,43.0,2.0,18.0,5.0,3.5836480551322802,0,0,1,0,0,0,1,0,7,743720.9302325582
2.7,59.0,2.0,10.0,9.0,5.098138780891078,0,0,0,1,0,0,0,0,7,494915.25423728814
3.0,47.0,2.0,20.0,8.0,1.97332457007756,0,0,1,0,0,0,1,0,7,1010638.2978723404
3.0,46.0,2.0,18.0,8.0,1.9602627275030144,0,0,1,0,0,0,1,0,7,1060869.5652173914
3.0,92.19,3.0,8.0,6.0,4.114602840994324,0,0,0,1,0,0,1,0,7,591170.4089380627
2.7,31.0,1.0,5.0,4.0,5.9228232852238945,0,0,0,0,1,0,0,1,3,464516.12903225806
3.0,80.0,3.0,12.0,12.0,4.639291099866582,0,0,1,0,0,0,1,0,7,737500.0
2.7,48.4,2.0,18.0,2.0,5.134653559085815,0,0,0,0,1,0,1,0,6,557851.2396694215
2.7,53.2,2.0,9.0,6.0,6.1203669126482225,0,0,0,0,1,0,0,0,6,488721.80451127817
2.75,43.5,2.0,23.0,4.0,6.49999332079487,0,0,0,0,1,0,0,0,7,689655.1724137932
3.0,95.0,3.0,12.0,11.0,2.9045575445446166,0,1,0,0,0,0,1,0,7,994736.8421052631
3.0,124.0,4.0,12.0,12.0,3.62537031030846,0,0,1,0,0,0,0,0,7,750000.0
2.7,35.6,1.0,9.0,9.0,7.778204335274572,0,0,0,0,0,0,0,0,7,730337.0786516854
3.0,80.4,2.0,16.0,16.0,3.547908837292519,0,0,0,0,0,0,1,0,6,447761.1940298507
2.8,58.0,2.0,17.0,16.0,6.196223078521137,0,0,0,0,0,0,0,0,6,482758.6206896552
3.0,39.9,1.0,10.0,8.0,6.086655199317868,0,0,0,0,0,0,0,0,7,471177.9448621554
3.0,42.0,1.0,12.0,10.0,2.837023979652803,0,1,0,0,0,0,1,0,7,785714.2857142857
3.0,165.65,4.0,11.0,17.0,5.483315845055987,0,1,0,0,0,0,1,0,7,860000.0
3.0,38.3,1.0,9.0,4.0,7.477590036522256,0,0,0,1,0,0,0,0,7,587467.362924282
3.0,59.67,2.0,12.0,1.0,5.253158254369277,0,0,1,0,0,0,0,0,7,410000.0
3.3,40.0,2.0,16.0,1.0,5.266085238771614,0,1,0,0,0,0,1,0,7,950000.0
3.0,62.5,2.0,12.0,5.0,5.205291319841102,0,0,1,0,0,0,0,0,7,454400.0
2.7,74.0,3.0,9.0,5.0,8.63473829308194,0,0,0,0,0,0,1,0,7,458783.7837837838
3.0,100.0,3.0,12.0,6.0,2.2323712069661035,0,0,1,0,0,0,1,0,7,1150000.0
3.0,123.0,4.0,22.0,4.0,4.119358603138578,0,0,0,0,0,1,1,0,5,471544.7154471545
3.0,85.1,2.0,18.0,12.0,0.990194449130569,0,1,0,0,0,0,1,0,5,646298.472385429
2.7,59.2,2.0,5.0,4.0,9.706427342214893,0,1,0,0,0,0,0,0,6,422297.2972972973
2.7,85.0,3.0,9.0,5.0,8.778414664987183,0,0,0,0,0,0,0,1,7,405882.35294117645
3.0,85.2,3.0,10.0,22.0,3.139428620048779,0,0,1,0,0,0,1,0,7,580250.0
3.0,43.0,1.0,12.0,8.0,5.136086685419357,0,0,1,0,0,0,0,0,7,476744.18604651163
3.0,102.0,4.0,17.0,14.0,6.788402788455918,0,0,0,1,0,0,0,0,7,637254.9019607843
3.0,38.0,1.0,17.0,16.0,7.438937757121005,0,0,0,0,0,0,1,0,7,531578.947368421
2.75,96.0,3.0,16.0,16.0,1.3681569704977923,0,1,0,0,0,0,1,0,6,446875.0
2.7,41.7,1.0,16.0,16.0,2.3078217908860403,0,0,1,0,0,0,1,0,7,731414.8681055155
3.0,41.3,1.0,12.0,10.0,6.065374118341111,0,0,0,1,0,0,0,0,7,496368.03874092014
3.0,114.36,3.0,11.0,12.0,5.306592530081841,0,1,0,0,0,0,1,0,7,756000.0
3.0,66.05,2.0,17.0,20.0,2.78160312715518,0,0,1,0,0,0,1,0,7,915000.0
2.7,40.0,1.0,14.0,8.0,1.3610618981982363,0,1,0,0,0,0,1,0,6,600000.0
2.95,152.3,4.0,6.0,6.0,2.5353445035648465,0,0,1,0,0,0,0,0,6,1037426.1326329611
2.7,60.0,2.0,8.0,2.0,4.387713513952509,0,0,0,1,0,0,0,0,6,533333.3333333334
3.0,84.9,2.0,8.0,4.0,4.85549449317648,0,0,1,0,0,0,1,0,6,571260.3062426384
3.0,91.56,3.0,10.0,9.0,4.516865470377228,0,0,0,0,0,0,0,0,7,553735.255570118
3.0,70.0,2.0,9.0,8.0,3.903474434322446,0,0,1,0,0,0,1,0,7,642857.1428571428
2.8,87.7,3.0,16.0,11.0,4.127737056610771,0,0,0,0,0,0,1,0,6,741163.0558722919
2.76,90.2,3.0,10.0,10.0,3.0138794444088193,0,1,0,0,0,0,1,0,7,809301.5521064302
2.7,45.0,2.0,10.0,9.0,6.648998165293628,0,0,0,0,1,0,1,0,7,608888.8888888889
2.7,54.0,2.0,25.0,15.0,4.718174654487345,0,0,0,0,0,1,1,0,5,461111.1111111111
2.65,84.59,3.0,13.0,17.0,5.654245072440196,0,0,1,0,0,0,1,0,7,486000.0
2.72,27.0,1.0,5.0,2.0,3.6601836866516195,0,1,0,0,0,0,1,0,7,751851.8518518518
2.76,34.9,1.0,5.0,2.0,4.958387651077797,0,0,0,0,0,0,0,0,6,598853.8681948425
3.0,45.4,2.0,16.0,4.0,2.991961322893871,0,0,1,0,0,0,1,0,7,792951.5418502203
3.0,41.33,1.0,9.0,2.0,3.4221165191565124,0,0,0,1,0,0,1,0,7,725864.9891120252
2.6,100.0,5.0,9.0,6.0,4.221200713701806,0,0,0,0,0,1,0,0,3,430000.0
3.3,148.95,4.0,10.0,5.0,6.760040131929233,0,1,0,0,0,0,1,0,7,1083000.0
2.7,39.0,1.0,9.0,7.0,2.4648169231245114,0,0,1,0,0,0,1,0,7,653846.1538461539
3.0,66.2,3.0,12.0,9.0,3.5273181224682224,0,0,0,0,0,0,0,0,7,785498.4894259819
3.0,42.0,1.0,18.0,17.0,4.951130774519761,0,0,1,0,0,0,1,0,7,595238.0952380953
2.7,42.6,1.0,6.0,3.0,5.256407499935535,0,0,0,0,0,0,0,0,6,504694.83568075113
2.7,39.56,1.0,12.0,7.0,7.141382266059366,0,0,0,0,1,0,0,0,7,390111.2234580384
3.0,91.07,3.0,9.0,9.0,7.223812041542382,0,1,0,0,0,0,1,0,7,639000.0
2.8,101.0,3.0,6.0,6.0,6.755513782140581,0,0,0,0,1,0,0,0,5,391089.1089108911
2.85,60.0,2.0,9.0,7.0,5.766042945643674,0,1,0,0,0,0,1,0,7,525000.0
2.8,90.0,3.0,9.0,4.0,4.358804986930233,0,0,1,0,0,0,0,0,7,482222.22222222225
2.7,65.0,2.0,14.0,9.0,3.414537199843668,0,0,1,0,0,0,0,0,7,573846.1538461539
2.7,85.0,3.0,9.0,6.0,4.730573798797206,0,0,0,1,0,0,1,0,6,470588.23529411765
2.7,70.0,3.0,12.0,8.0,5.992547898585103,0,0,0,0,0,0,0,0,5,500000.0
3.0,177.8,4.0,11.0,17.0,5.483315845055987,0,1,0,0,0,0,1,0,7,791000.0
2.7,61.3,2.0,8.0,8.0,3.7156695492899625,0,1,0,0,0,0,0,0,6,611745.5138662317
2.7,33.0,1.0,18.0,6.0,0.962489184992872,0,1,0,0,0,0,1,0,6,772727.2727272727
3.0,181.0,4.0,5.0,2.0,2.061913577499484,0,0,0,0,0,0,1,0,6,766408.8397790055
2.7,72.0,3.0,13.0,3.0,4.635456454271672,0,0,0,0,0,1,1,0,6,458194.44444444444
2.65,88.93,3.0,13.0,17.0,5.654245072440196,0,0,1,0,0,0,1,0,7,530000.0
3.0,109.27,3.0,13.0,12.0,3.1070649092430376,0,0,1,0,0,0,0,0,7,736000.0
3.0,59.8,2.0,10.0,22.0,3.1042569977602232,0,0,1,0,0,0,1,0,7,601000.0
3.0,42.0,2.0,16.0,5.0,5.133197008225634,0,0,1,0,0,0,1,0,7,730952.380952381
3.0,130.0,3.0,6.0,2.0,2.2775734542975967,0,1,0,0,0,0,1,0,6,645384.6153846154
3.0,69.0,3.0,12.0,8.0,2.869150468176763,0,1,0,0,0,0,0,0,7,905797.1014492754
3.0,110.9,4.0,16.0,18.0,5.037670020955237,0,0,1,0,0,0,1,0,7,509959.4229035167
2.74,42.0,1.0,9.0,1.0,3.788000587003386,0,0,0,0,0,1,0,0,6,626190.4761904762
3.0,44.0,2.0,14.0,9.0,5.133197008225634,0,0,1,0,0,0,1,0,7,697727.2727272727
3.0,88.39,3.0,12.0,11.0,5.26197663921982,0,0,1,0,0,0,0,0,7,407000.0
3.3,80.0,2.0,9.0,9.0,5.970425419963643,0,0,1,0,0,0,0,0,7,500000.0
3.0,78.18,2.0,11.0,11.0,4.16137949964188,0,0,0,0,1,0,0,0,7,383729.8541826554
2.8,98.9,3.0,12.0,8.0,4.926719024824441,0,0,0,0,1,0,0,0,5,606673.4074823053
2.65,65.59,2.0,13.0,17.0,5.654245072440196,0,0,1,0,0,0,1,0,7,637000.0
3.0,43.1,1.0,11.0,12.0,4.651642201210934,0,0,1,0,0,0,1,0,7,717000.0
2.7,43.0,1.0,10.0,3.0,5.072185212136134,0,0,0,0,1,0,0,0,7,558139.5348837209
2.65,67.07,2.0,9.0,9.0,5.856187934933634,0,1,0,0,0,0,1,0,7,594000.0000000001
2.7,80.4,3.0,9.0,8.0,3.4615103480075464,0,0,0,0,0,0,0,0,5,434079.6019900497
2.9,84.0,3.0,9.0,4.0,6.398283984218808,0,1,0,0,0,0,1,0,7,416666.6666666667
2.9,31.31,1.0,9.0,9.0,964.7951241218374,0,0,0,0,0,0,1,0,7,526988.1826892367
2.75,87.0,3.0,9.0,4.0,3.7216597014910557,0,0,0,1,0,0,1,0,7,614942.5287356322
3.0,61.0,2.0,14.0,3.0,2.5708938504998904,0,0,0,0,0,0,1,0,7,736065.5737704918
3.0,137.76,4.0,13.0,16.0,3.204901627458719,0,1,0,0,0,0,1,0,7,924000.0000000001
2.7,51.4,2.0,4.0,3.0,10.166381742499318,0,0,0,0,1,0,1,0,7,418287.9377431907
